ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.24898910438518693,36,7.771481159439859,137.2953021774598,0,0,0,7.31325817171111,Relaxed
0.26521778233066284,36,6918092.22257119,136.36715146984628,0,1,1,7.301086663252003,Relaxed
0.27328572377413196,18,7006425.622241342,137.44089638822936,0,1,1,3.695035707169401,Relaxed
0.21373254963112454,18,6760177.512462228,134.6476884316994,0,1,2,3.7397005877766567,Relaxed
0.24446470962474973,42,6.999993034746599,135.36986370680884,1,0,0,8.516651467781438,Stressed
0.286091803617973,36,5503635.162326805,111.07204868912791,1,0,1,7.276966645664157,Relaxed
0.22498467129665564,48,62.36122369843847,124.78781991845197,0,1,2,8.351965639134496,Relaxed
0.2509806947284473,12,63.06282947341551,126.64912159190051,0,1,2,1.910010705012586,Relaxed
0.2598943995768996,24,17.75902210012739,127.94530081249565,0,1,2,3.3013838182306476,Relaxed
0.25258482754534034,12,59.48049462690593,119.77478866606278,1,1,2,1.5489792206786897,Relaxed
0.20694301909474738,0,5894064.81131655,121.75795661885921,0,1,2,0.1447927356789395,Relaxed
0.10377708027849983,36,6016643.582596529,123.03251602726817,0,1,2,3.8181505585891142,Relaxed
0.30114264672115937,24,6236184.731067546,116.48175822848829,0,2,1,2.2873285882912717,Relaxed
0.285012666034279,12,6438167.441127948,149.21461054467824,1,2,1,1.113712468841575,Relaxed
0.27056059109826214,24,6530696.746902278,136.79546776117988,0,1,1,2.014673928913503,Relaxed
0.2900503995656849,30,10.369859924664015,152.88230767489088,1,2,0,2.3298088865443587,Relaxed
