ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.0,0,0.0,0.0,1,0,0,0.0,Stressed
0.24452077395820676,12,7002856.5600046385,134.09325113517085,0,0,0,2.516609419531345,Relaxed
0.3160078507920711,6,55.10843184950092,108.90821823902914,1,1,0,1.262994111905947,Relaxed
0.26186980250001546,18,35.08899667406213,129.65338406690356,0,2,0,3.7035976481249886,Relaxed
0.24711611010238632,0,6726812.023536855,130.86252328302402,0,2,0,0.11466291742321028,Relaxed
0.256731626174249,0,66.18846108888076,130.24592124131948,0,2,0,0.10745128036931326,Relaxed
0.20637377439748228,0,6702984.409947556,130.09611831257686,0,2,0,0.14521966920188828,Relaxed
0.25583783312839153,6,6800735.254367721,131.06105447462264,0,0,0,0.9446177366198032,Relaxed
0.26308467935409574,0,66.0296357805189,130.13838787997952,0,0,0,0.1026864904844282,Relaxed
0.25116696118891824,0,6612110.101926615,131.18688958886096,0,0,0,0.11162477910831133,Relaxed
0.2629200468244375,6,66.0674859617761,131.18688958886096,0,0,0,0.7230184497694094,Relaxed
0.2125057740591938,6,24.041554534271793,135.05924625881784,1,0,0,0.7116515134979338,Relaxed
0.2328101443479976,84,36.0553324779775,134.30189872075525,0,2,0,7.532518798571408,Relaxed
