ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.0,0,0.0,0.0,1,0,1,0.0,Stressed
0.2589010420484197,48,7102816.342831904,149.33519344079613,0,2,1,9.705824218463686,Relaxed
0.21374122579864324,66,7334848.328356899,149.164338901763,0,2,1,13.339694080651018,Relaxed
0.24163293586831114,126,6999999.999999999,152.08221460775746,0,0,1,25.31877529809877,Relaxed
0.23376244808231542,96,7402702.209328698,152.00328943809077,0,0,1,19.324678163938266,Relaxed
0.22639866089724095,108,66.120439814868,147.763324272297,0,2,1,21.29584490837001,Relaxed
0.23600497879540616,114,71.02041341412466,150.44268011438774,0,2,1,19.327178470374328,Relaxed
0.20926600033617512,114,69.42552557558336,149.40214188558343,0,2,1,16.982896200155487,Relaxed
0.219867707974511,60,79.02452215529983,161.00310556011024,1,0,1,8.02505403149974,Relaxed
0.2501033886400912,60,8200609.733428362,163.0,0,0,1,7.22399386645803,Relaxed
0.22993006782681702,54,47.16957212103989,142.70599146496969,1,1,2,5.95105389943814,Relaxed
0.1995803284108597,66,78.4466501633191,161.20794025109308,1,1,1,6.680040431300905,Relaxed
0.23565978930300654,66,4501110.97397076,105.01904589168576,1,0,0,6.152814714932278,Relaxed
0.2282208771937801,108,6926037.828369116,145.09651959988565,0,2,1,9.29724012771626,Relaxed
0.24900772578932068,78,6506919.393998975,136.1800279042415,1,2,1,6.297390559254539,Relaxed
0.24618585836881568,30,7840918.313565063,148.35430563350698,1,2,1,2.346512364232285,Relaxed
0.2508446348564655,6,7400675.644831355,149.21461054467824,0,2,1,0.48265223751797226,Relaxed
